Position,Title,Type,Stories_Title,Source_Name,Source_Icon,Source_Authors,Link,Thumbnail,Date,Extracted_Date,Extracted_Time,Source_Icon_Domain,Link_Domain,Thumbnail_Domain,title_length,source_encoded,extracted_date,recency_factor,popularity_score,Sentiment_Score,Compound,Positive,Negative,Neutral,Sentiment_Label,polarity,sentiment_score
64,pdf the use of social media as a learning media based on multiple representation to increase student learning motivation article review,block,,ResearchGate,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.researchgate.net&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL","Deni Ainur Rokhim, Hayuni Retno Widarti",https://www.researchgate.net/publication/381850465_The_Use_of_Social_Media_as_a_Learning_Media_Based_on_Multiple_Representation_to_Increase_Student_Learning_Motivation_Article_Review,https://i1.rgstatic.net/publication/381850465_The_Use_of_Social_Media_as_a_Learning_Media_Based_on_Multiple_Representation_to_Increase_Student_Learning_Motivation_Article_Review/links/6682051c714e0b0315386a6d/largepreview.png,2024-07-05 07:00:00+00:00,2024-07-05,07:00:00,encrypted-tbn2.gstatic.com,www.researchgate.net,i1.rgstatic.net,135,356,2024-07-05,122,0.691931744412501,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.5719}",0.5719,0.198,0.0,0.802,Positive,0.016666666666666666,0.016666666666666666
65,top  sentiment analysis tools to consider in ,block,,Sprout Social,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://sproutsocial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://sproutsocial.com/insights/sentiment-analysis-tools/,https://media.sproutsocial.com/uploads/2024/01/Top-15-sentiment-analysis-tools-consideration-2024-Compressed-Final.png,2024-01-16 08:00:00+00:00,2024-01-16,08:00:00,encrypted-tbn1.gstatic.com,sproutsocial.com,media.sproutsocial.com,45,399,2024-01-16,293,0.5821341274152245,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}",0.2023,0.231,0.0,0.769,Positive,0.5,0.5
66,emerging social media job titles you need to know for ,block,,Sprout Social,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://sproutsocial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Ronnie Gomez,https://sproutsocial.com/insights/social-media-job-titles/,https://media.sproutsocial.com/uploads/2023/12/Emerging-social-media-titles-Final.jpg,2023-12-19 08:00:00+00:00,2023-12-19,08:00:00,encrypted-tbn1.gstatic.com,sproutsocial.com,media.sproutsocial.com,54,399,2023-12-19,321,0.5992439718489477,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
67,multiple social media platforms suspended in pakistan during khan party telethon says internet monitor,block,,Radio Free Europe / Radio Liberty,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.rferl.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.rferl.org/a/pakistan-social-media-suspend-khan-telethon/32764665.html,https://gdb.rferl.org/2512ba3d-7514-4c19-8c5f-55c3171f8baa_w1080_h608_s.jpg,2024-01-07 17:53:00+00:00,2024-01-07,17:53:00,encrypted-tbn3.gstatic.com,www.rferl.org,gdb.rferl.org,102,353,2024-01-07,302,0.6249096487595526,"{'neg': 0.174, 'neu': 0.674, 'pos': 0.152, 'compound': -0.1027}",-0.1027,0.152,0.174,0.674,Negative,0.016666666666666666,0.016666666666666666
68,meta rolls back restrictions on trumps facebook and instagram accounts,block,,Firstpost,https://lh3.googleusercontent.com/k7siJQMJMgu5AcfU4N_7C-2cg_j4eaVTGnPnICIsOALqS7pM3U2ZwsNrGrNdCGabqa6ZzPVb,,https://www.firstpost.com/world/meta-rolls-back-restriction-on-trumps-facebook-and-instagram-accounts-13792510.html,"https://images.firstpost.com/uploads/2024/07/Trump-june-22-2024-AP-2024-07-9ac14cad6867e5a7522b0d13656188f6.jpg?im=FitAndFill=(1200,675)",2024-07-13 07:00:00+00:00,2024-07-13,07:00:00,lh3.googleusercontent.com,www.firstpost.com,images.firstpost.com,70,149,2024-07-13,114,0.2732063150934037,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
69,pak govt targets more social media platforms facebook instagram restricted across multiple service providers,block,,ThePrint,https://lh3.googleusercontent.com/haO6a652o2FAsyhyEPHevk4BGBw8m-El3DJNqMgwfIPjKF7TWXmhK-FXZzl-tqD9sH6nci6bYA,,https://theprint.in/world/pak-govt-targets-more-social-media-platforms-facebook-instagram-restricted-across-multiple-service-providers/2180135/,https://static.theprint.in/wp-content/uploads/2023/06/theprint_default_image_new.jpg,2024-07-18 07:00:00+00:00,2024-07-18,07:00:00,lh3.googleusercontent.com,theprint.in,static.theprint.in,108,480,2024-07-18,109,0.8174083995852055,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.0,0.167,0.833,Negative,0.17777777777777778,0.17777777777777778
70,a step workflow to create video for multiple platforms,block,,Social Media Examiner,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.socialmediaexaminer.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Marshal Carper,https://www.socialmediaexaminer.com/6-step-workflow-create-video-multiple-platforms/,https://www.socialmediaexaminer.com/wp-content/uploads/2019/04/social-video-6-step-workflow-600.png,2019-05-01 07:00:00+00:00,2019-05-01,07:00:00,encrypted-tbn3.gstatic.com,www.socialmediaexaminer.com,www.socialmediaexaminer.com,54,385,2019-05-01,2014,0.579278274160526,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.2732,0.208,0.0,0.792,Positive,0.0,0.0
71, ways to use social media for education,block,,Sprout Social,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://sproutsocial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://sproutsocial.com/insights/social-media-for-education/,https://media.sproutsocial.com/uploads/2023/09/12-ways-to-use-social-media-for-education-V2-FINAL.jpg,2023-09-06 07:00:00+00:00,2023-09-06,07:00:00,encrypted-tbn1.gstatic.com,sproutsocial.com,media.sproutsocial.com,39,399,2023-09-06,425,0.5707257805387456,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
72,more americans are turning to multiple social media sites for news,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Elizabeth M. Grieco,https://www.pewresearch.org/short-reads/2017/11/02/more-americans-are-turning-to-multiple-social-media-sites-for-news/,https://www.pewresearch.org/wp-content/uploads/sites/20/2017/11/PJ_17.09.26_SocialMediaSites_AudienceOverlap_featured.png?w=268&h=151&crop=1,2017-11-02 07:00:00+00:00,2017-11-02,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,66,339,2017-11-02,2559,0.5365024581154941,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.17777777777777778,0.17777777777777778
73, types of social media and how each can benefit your business,block,,Hootsuite,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://blog.hootsuite.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Sarah Israel,https://blog.hootsuite.com/types-of-social-media/,https://blog.hootsuite.com/wp-content/uploads/2021/09/types-of-social-media-556x556.png,2023-11-08 08:00:00+00:00,2023-11-08,08:00:00,encrypted-tbn2.gstatic.com,blog.hootsuite.com,blog.hootsuite.com,61,194,2023-11-08,362,0.3202510762655939,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",0.4588,0.231,0.0,0.769,Positive,0.03333333333333333,0.03333333333333333
74,life on social media platforms in users own words,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Peter Bell,https://www.pewresearch.org/2023/06/07/life-on-social-media-platforms-in-users-own-words/,https://www.pewresearch.org/internet/wp-content/uploads/sites/9/2023/04/PI_23.06.05_social_platforms_title_page.png,2023-06-07 07:00:00+00:00,2023-06-07,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,49,339,2023-06-07,516,0.504185267446735,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.31666666666666665,0.31666666666666665
75,social media use in ,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL","Monica Anderson, Brooke Auxier, PhD",https://www.pewresearch.org/internet/2021/04/07/social-media-use-in-2021/,https://www.pewresearch.org/wp-content/uploads/sites/20/2021/04/PI_2021.04.07_social-media_0-01.png,2021-04-07 07:00:00+00:00,2021-04-07,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,20,339,2021-04-07,1307,0.449050519761398,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
76, of the best social media auto poster plugins for wordpress,block,,Themeisle,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://themeisle.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://themeisle.com/blog/social-media-auto-poster/,https://mllj2j8xvfl0.i.optimole.com/cb:c5QE.37290/w:480/h:240/q:mauto/f:best/https://themeisle.com/blog/wp-content/uploads/2023/09/social-media-auto-poster.png,2024-01-10 08:00:00+00:00,2024-01-10,08:00:00,encrypted-tbn3.gstatic.com,themeisle.com,mllj2j8xvfl0.i.optimole.com,59,482,2024-01-10,299,0.7270960076045626,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.6369,0.318,0.0,0.682,Positive,0.5166666666666667,0.5166666666666667
77,the rise of social media,block,,Our World in Data,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://ourworldindata.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Esteban Ortiz-Ospina,https://ourworldindata.org/rise-of-social-media,https://ourworldindata.org/archived-thumbnail.jpg,2019-09-18 07:00:00+00:00,2019-09-18,07:00:00,encrypted-tbn1.gstatic.com,ourworldindata.org,ourworldindata.org,24,327,2019-09-18,1874,0.439544486692015,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
78, social media management tips for productivity and organization,block,,Sprout Social,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://sproutsocial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://sproutsocial.com/insights/social-media-management-tips/,https://media.sproutsocial.com/uploads/2022/08/sprout-social-social-media-management-tips-for-productivity-and-organization.svg,2022-08-31 07:00:00+00:00,2022-08-31,07:00:00,encrypted-tbn1.gstatic.com,sproutsocial.com,media.sproutsocial.com,63,399,2022-08-31,796,0.616351598914179,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
79,what to do when faced with these  social media marketing challenges,block,,Sprout Social,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://sproutsocial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Brent Barnhart,https://sproutsocial.com/insights/social-media-challenges/,https://media.sproutsocial.com/uploads/2016/11/social-media-challenges.svg,2023-05-22 07:00:00+00:00,2023-05-22,07:00:00,encrypted-tbn1.gstatic.com,sproutsocial.com,media.sproutsocial.com,67,399,2023-05-22,532,0.623957047774631,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}",0.0772,0.115,0.0,0.885,Positive,0.03333333333333333,0.03333333333333333
80,bangladesh shuts down multiple social media websites instagram whatsapp youtube and several others banned,block,,Jagran English,https://lh3.googleusercontent.com/Opr1FJP633QedqDcAjNfZDXj17Ulwk0wx8MsvhYhnFhy6XhyjBF0FeMAh-xZQwou3tQIUuNbmNA,,https://english.jagran.com/world/bangladesh-social-media-ban-shuts-down-instagram-whatsapp-youtube-tiktok-several-others-banned-10177934,https://imgeng.jagran.com/images/2024/08/02/article/image/bangladeshban-1722616759061.webp,2024-08-02 07:00:00+00:00,2024-08-02,07:00:00,lh3.googleusercontent.com,english.jagran.com,imgeng.jagran.com,105,216,2024-08-02,94,0.4352811687012206,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.4588}",-0.4588,0.0,0.188,0.812,Negative,-0.030555555555555565,-0.030555555555555565
81,researchers study the effects of using multiple social media channels on wellbeing,block,,Medical Xpress,https://lh3.googleusercontent.com/1Wb0XNmUaG3vP5uKYnOEL_YazJdiWqq_IAzhLZBEYgVOmiLrSR1FLCoYnLHTtHEkihrlW8nsfA,,https://medicalxpress.com/news/2023-07-effects-multiple-social-media-channels.html,https://scx2.b-cdn.net/gfx/news/hires/2020/2-socialmedia.jpg,2023-07-14 07:00:00+00:00,2023-07-14,07:00:00,lh3.googleusercontent.com,medicalxpress.com,scx2.b-cdn.net,82,263,2023-07-14,479,0.4585581036121671,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.016666666666666666,0.016666666666666666
82,teens and social media key findings from pew research center surveys,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL","Risa Gelles-Watnick, Emily A Vogels",https://www.pewresearch.org/short-reads/2023/04/24/teens-and-social-media-key-findings-from-pew-research-center-surveys/,https://www.pewresearch.org/wp-content/uploads/2023/04/SR_23.04.24_TeenSocialMedia_feature.jpg?w=640,2023-04-24 07:00:00+00:00,2023-04-24,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,68,339,2023-04-24,560,0.5403067241414367,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,-0.022222222222222227,-0.022222222222222227
83,the end of anonymity on chinese social media,block,,Rest of World,https://lh3.googleusercontent.com/F4LSwkHv7HuMiY3PfShT1FoLeTlrnDsOrQpnsDyqvHjS_J-tsBsYeQpjs3d46Edaoyue9O-vEQ,Caiwei Chen,https://restofworld.org/2023/weibo-legal-display-name-influencers/,https://149346090.v2.pressablecdn.com/wp-content/uploads/2023/11/RoW-Weibo-Flat-3-1600x900.jpg,2023-11-21 08:00:00+00:00,2023-11-21,08:00:00,lh3.googleusercontent.com,restofworld.org,149346090.v2.pressablecdn.com,44,357,2023-11-21,349,0.520346279196089,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.016666666666666666,0.016666666666666666
84,social media use in ,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Monica Anderson,https://www.pewresearch.org/internet/2018/03/01/social-media-use-in-2018/,https://www.pewresearch.org/wp-content/uploads/sites/9/2018/02/PI_2018.03.01_Social-Media_0-01.png,2018-03-01 08:00:00+00:00,2018-03-01,08:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,20,339,2018-03-01,2440,0.4490500137854117,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
85,news use across social media platforms ,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Elisa Shearer,https://www.pewresearch.org/journalism/2017/09/07/news-use-across-social-media-platforms-2017/,https://www.pewresearch.org/wp-content/uploads/sites/8/2017/09/PI_17.08.23_socialMediaUpdate_0-01.png,2017-09-07 07:00:00+00:00,2017-09-07,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,39,339,2017-09-07,2615,0.4851716477133986,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
86, of the best ways to promote your business on social media,block,,NerdWallet,https://lh3.googleusercontent.com/Shq6A_ZWEk7drJ2pVCT_cHp576QwHmLHYXe2eBLsXgTDewHsi_OYP1zBLx3s9fhv_TvnK6_nVQ,Meredith Wood,https://www.nerdwallet.com/article/small-business/how-to-promote-your-business-on-social-media,https://www.nerdwallet.com/assets/blog/wp-content/uploads/2022/05/GettyImages-1080518238-770x462.jpg,2023-04-26 07:00:00+00:00,2023-04-26,07:00:00,lh3.googleusercontent.com,www.nerdwallet.com,www.nerdwallet.com,58,305,2023-04-26,558,0.4728162389383539,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.7783}",0.7783,0.43,0.0,0.57,Positive,0.5166666666666667,0.5166666666666667
87, social media monitoring tools you need in ,block,,Sprout Social,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://sproutsocial.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://sproutsocial.com/insights/social-media-monitoring-tools/,https://media.sproutsocial.com/uploads/2022/08/sprout-social-social-media-monitoring-tools.jpg,2018-03-05 17:37:00+00:00,2018-03-05,17:37:00,encrypted-tbn1.gstatic.com,sproutsocial.com,media.sproutsocial.com,43,399,2018-03-05,2436,0.5783275812841006,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
88,the  best social media management tools,block,,Search Engine Journal,https://lh3.googleusercontent.com/Q6gsov5MG0WclIl8OOZKP-o2RZGooZaYOYSP4W5lwrcqeWkF3G1EZpSsCP_HS4LoMjRAal_QyA,Ashley Segura,https://www.searchenginejournal.com/social-media/top-tools/,https://www.searchenginejournal.com/wp-content/uploads/2022/08/social-media-tools-630f2f608b225-sej-384x202.png,2022-10-20 07:00:00+00:00,2022-10-20,07:00:00,lh3.googleusercontent.com,www.searchenginejournal.com,www.searchenginejournal.com,39,376,2022-10-20,746,0.5379296654297799,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,0.457,0.0,0.543,Positive,0.5166666666666667,0.5166666666666667
89,teens social media and technology ,block,,Pew Research Center,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.pewresearch.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL","Emily A Vogels, Navid Massarat, Risa Gelles-Watnick",https://www.pewresearch.org/internet/2022/08/10/teens-social-media-and-technology-2022/,https://www.pewresearch.org/wp-content/uploads/sites/20/2022/08/PI_2022.08.10_TeensTech_featured.png?w=640,2022-08-10 07:00:00+00:00,2022-08-10,07:00:00,encrypted-tbn0.gstatic.com,www.pewresearch.org,www.pewresearch.org,34,339,2022-08-10,817,0.4756671423391932,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
90,the truth about social media,block,,The Ledger,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://thetacomaledger.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://thetacomaledger.com/2023/01/09/the-truth-about-social-media/,https://i0.wp.com/thetacomaledger.com/wp-content/uploads/2023/01/IMG_1862.png?resize=473%2C1024&ssl=1,2023-01-09 08:00:00+00:00,2023-01-09,08:00:00,encrypted-tbn0.gstatic.com,thetacomaledger.com,i0.wp.com,28,447,2023-01-09,665,0.6182530914945361,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}",0.3182,0.365,0.0,0.635,Positive,0.03333333333333333,0.03333333333333333
91,social medias growing impact on our lives,block,,APA Psychology News ,https://lh3.googleusercontent.com/rjaKVPVPuDXNoeE7SzRilCoRcE_jhdTs-2KAFA3RDf7kLe3RO8GA7AQoh3rrC3X7C8n4M2nLgo0,Summer Allen,https://www.apa.org/members/content/social-media-research,https://www.apa.org/images/article-social-media-research_tcm7-262517.jpg,2019-09-20 07:00:00+00:00,2019-09-20,07:00:00,lh3.googleusercontent.com,www.apa.org,www.apa.org,41,10,2019-09-20,1872,0.0198676814203845,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.1779}",0.1779,0.221,0.0,0.779,Positive,0.03333333333333333,0.03333333333333333
92, social media scheduling tools to save tons of time in ,block,,Hootsuite,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://blog.hootsuite.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Christina Newberry,https://blog.hootsuite.com/social-media-scheduling-tools/,https://blog.hootsuite.com/wp-content/uploads/2024/01/social-media-scheduling-tools.png,2022-06-28 17:46:00+00:00,2022-06-28,17:46:00,encrypted-tbn2.gstatic.com,blog.hootsuite.com,blog.hootsuite.com,55,194,2022-06-28,860,0.3088419602284017,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,0.262,0.0,0.738,Positive,0.03333333333333333,0.03333333333333333
93,a beginners guide to social media advertising ,block,,Shopify,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.shopify.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.shopify.com/blog/social-media-advertising,https://cdn.shopify.com/s/files/1/0070/7032/articles/social-media-advertising.png?v=1729525579,2023-03-07 08:00:00+00:00,2023-03-07,08:00:00,encrypted-tbn1.gstatic.com,www.shopify.com,cdn.shopify.com,46,377,2023-03-07,608,0.5526639382644364,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
94, great social media management tools free tools,block,,Hootsuite,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://blog.hootsuite.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Alyssa Hirose,https://blog.hootsuite.com/social-media-management-tools/,https://blog.hootsuite.com/wp-content/uploads/2023/06/18-social-media-management-tools-for-better-results-in-2025-FREE-TOOLS.png,2019-05-16 19:59:00+00:00,2019-05-16,19:59:00,encrypted-tbn2.gstatic.com,blog.hootsuite.com,blog.hootsuite.com,47,194,2019-05-16,1999,0.2936318916349809,"{'neg': 0.0, 'neu': 0.403, 'pos': 0.597, 'compound': 0.8126}",0.8126,0.597,0.0,0.403,Positive,0.41111111111111115,0.41111111111111115
95,social media calendar and scheduler,block,,Hootsuite,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.hootsuite.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.hootsuite.com/platform/publishing,https://www.hootsuite.com/_next/image?url=https%3A%2F%2Fimages.ctfassets.net%2Fta4ffdi8h2om%2F4J34lnDUMxkh4QkOeI1uYh%2F4eb3f30e50f30d54f33810dd74fb1a5d%2FPlanner-Hero__2_.png&w=3840&q=75,2023-02-03 12:44:00+00:00,2023-02-03,12:44:00,encrypted-tbn3.gstatic.com,www.hootsuite.com,www.hootsuite.com,35,194,2023-02-03,640,0.2708197149178741,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
96, social media terms to know,block,,TechTarget,https://lh3.googleusercontent.com/C73wle1sw4bxF6wYfXRbyhY6fl5UgV14BAGq9bv1jD8Zy54HEw9bGLKk8ubEJOErmbf6rjPILQ,Amanda Hetler,https://www.techtarget.com/whatis/feature/20-social-media-terms-to-know,https://www.techtarget.com/rms/onlineimages/mobile_g695337960_searchsitetablet_520X173.jpg,2023-03-21 07:00:00+00:00,2023-03-21,07:00:00,lh3.googleusercontent.com,www.techtarget.com,www.techtarget.com,27,419,2023-03-21,594,0.5764282519091286,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
97,all the platforms that have banned or restricted trump so far,block,,Axios,https://lh3.googleusercontent.com/l85lUZ33FMIg2XGtWUFSQsRjWkxTQE_JPUVzDezzc7JDHPJO0PZgRCyNWe67UZZCQaNx6K97,"Sara Fischer, Ashley Gold",https://www.axios.com/2021/01/09/platforms-social-media-ban-restrict-trump,https://images.axios.com/aMuqbA-cLyBikHGAZalBkL6Nx4Y=/0x0:1920x1080/1920x1080/2021/01/08/1610149974666.jpg,2021-01-09 08:00:00+00:00,2021-01-09,08:00:00,lh3.googleusercontent.com,www.axios.com,images.axios.com,61,26,2021-01-09,1395,0.0807044434397028,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.6808}",-0.6808,0.0,0.384,0.616,Negative,0.1,0.1
98, social media calendar tools for a more organized ,block,,Hootsuite,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://blog.hootsuite.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Christina Newberry,https://blog.hootsuite.com/social-media-calendar-tool/,https://blog.hootsuite.com/wp-content/uploads/2023/10/Social-media-calendar-tools-556x556.png,2023-10-30 07:00:00+00:00,2023-10-30,07:00:00,encrypted-tbn2.gstatic.com,blog.hootsuite.com,blog.hootsuite.com,50,194,2023-10-30,371,0.2993384337053844,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.26666666666666666,0.26666666666666666
99,uk gen z social media usage by frequency ,block,,Statista,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.statista.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.statista.com/statistics/1341921/social-media-uk-gen-z-by-frequency/,https://cdn.statcdn.com/Statistic/1340000/1341921-blank-754.png,2022-10-26 07:00:00+00:00,2022-10-26,07:00:00,encrypted-tbn3.gstatic.com,www.statista.com,cdn.statcdn.com,41,404,2022-10-26,740,0.5816559166268991,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.03333333333333333,0.03333333333333333
